Sample ID	att exkludera	Array Info.Sentrix ID	Array Info.Sentrix Position
EPH1_2003158221.1_175R01C01		9274735002	R01C01
EPH1_2003158222.1_24R06C02		9274736055	R06C02
EPH1_2003158233.1_127R06C01		9275884067	R06C01
EPH1_2003158234.1_57R02C01		9274736048	R02C01
EPH1_2003158245.1_57R04C01		9274736048	R04C01
EPH1_2003158257.1_57R03C01		9274736048	R03C01
EPH1_2003158258.1_57R01C01		9274736048	R01C01
EPH1_2003158281.1_21R01C01		9274736041	R01C01
EPH1_2003158282.1_174R06C02		9274735001	R06C02
EPH1_2003158506.1_50R02C01		9275884091	R02C01
EPH1_2003158511.1_77R06C01		9274736060	R06C01
EPH1_2003158512.1_77R03C01		9274736060	R03C01
EPH1_2003158515.1_50R01C02		9275884091	R01C02
EPH1_2003158516.1_87R06C02		9275879047	R06C02
EPH1_2003158524.1_50R03C02		9275884091	R03C02
EPH1_2003158527.1_50R06C01		9275884091	R06C01
EPH1_2003158528.1_138R01C02		9275885022	R01C02
EPH1_2003158529.1_50R03C01		9275884091	R03C01
EPH1_2003158534.1_186R03C02		9275883066	R03C02
EPH1_2003158536.1_50R02C02		9275884091	R02C02
EPH1_2003158547.1_50R04C02		9275884091	R04C02
EPH1_2003158548.1_186R02C02		9275883066	R02C02
EPH1_2003158549.1_77R02C01		9274736060	R02C01
EPH1_2003158551.1_50R05C01		9275884091	R05C01
EPH1_2003158553.1_186R01C02		9275883066	R01C02
EPH1_2003158554.1_186R06C01		9275883066	R06C01
EPH1_2003158557.1_50R05C02		9275884091	R05C02
EPH1_2003158558.1_138R03C02		9275885022	R03C02
EPH1_2003158559.1_77R05C01		9274736060	R05C01
EPH1_2003158560.1_138R02C02		9275885022	R02C02
EPH1_2003158564.1_87R05C02		9275879047	R05C02
EPH1_2003158571.1_77R04C01		9274736060	R04C01
EPH1_2003158576.1_50R04C01		9275884091	R04C01
EPH1_2003158587.1_77R01C01		9274736060	R01C01
EPH1_2003158588.1_87R04C02		9275879047	R04C02
EPH1_2003182315.1_61R03C01		9274736123	R03C01
EPH1_2003182316.1_106R01C02		9275884090	R01C02
EPH1_2003182327.1_61R02C01		9274736123	R02C01
EPH1_2003182328.1_61R01C01		9274736123	R01C01
EPH1_2003182339.1_182R05C01		9274735090	R05C01
EPH1_2003182340.1_61R05C02		9274736123	R05C02
EPH1_2003182340.1_70R06C02		9275885028	R06C02
EPH1_2003182351.1_206R01C02		9275884136	R01C02
EPH1_2003182352.1_70R05C02		9275885028	R05C02
EPH1_2003182363.1_106R03C02		9275884090	R03C02
EPH1_2003182364.1_106R06C01		9275884090	R06C01
EPH1_2003182375.1_182R04C01		9274735090	R04C01
EPH1_2003182387.1_106R02C02		9275884090	R02C02
EPH1_2003182388.1_106R05C01		9275884090	R05C01
EPH1_2003289923.1_126R06C02		9275884037	R06C02
EPH1_2003289924.1_171R03C01		9273354122	R03C01
EPH1_2003289925.1_92R06C01		9275885018	R06C01
EPH1_2003289926.1_92R04C01		9275885018	R04C01
EPH1_2003289934.1_92R01C02		9275885018	R01C02
EPH1_2003289935.1_126R05C02		9275884037	R05C02
EPH1_2003289937.1_92R05C01		9275885018	R05C01
EPH1_2003289938.1_26R01C01		9274736092	R01C01
EPH1_2003289947.1_26R04C01		9274736092	R04C01
EPH1_2003289948.1_126R04C02		9275884037	R04C02
EPH1_2003289949.1_171R02C01		9273354122	R02C01
EPH1_2003289950.1_171R01C01		9273354122	R01C01
EPH1_2003289958.1_26R05C01		9274736092	R05C01
EPH1_2003289959.1_26R03C01		9274736092	R03C01
EPH1_2003289973.1_126R02C02		9275884037	R02C02
EPH1_2003289974.1_126R01C02		9275884037	R01C02
EPH1_2003289995.1_171R04C01		9273354122	R04C01
EPH1_2003289996.1_126R03C02		9275884037	R03C02
EPH1_2003289997.1_26R02C01		9274736092	R02C01
EPH1_2003289998.1_92R03C01		9275885018	R03C01
EPH1_2003290006.1_139R01C01		9275885036	R01C01
EPH1_2003290421.1_107R05C01		9275884103	R05C01
EPH1_2003290422.1_166R04C02		9275884073	R04C02
EPH1_2003290433.1_214R02C02		9275884053	R02C02
EPH1_2003290434.1_166R03C02		9275884073	R03C02
EPH1_2003290445.1_64R01C02		9275844100	R01C02
EPH1_2003290457.1_166R06C02		9275884073	R06C02
EPH1_2003290458.1_7R02C02		9270009093	R02C02
EPH1_2003290469.1_166R05C02		9275884073	R05C02
EPH1_2003290481.1_214R01C02		9275884053	R01C02
EPH1_2003290482.1_183R05C01		9274735128	R05C01
EPH1_2003343489.1_90R03C01		9275883130	R03C01
EPH1_2003343513.1_28R02C02		9274736139	R02C02
EPH1_2003343514.1_28R01C02		9274736139	R01C02
EPH1_2003343562.1_28R06C01		9274736139	R06C01
EPH1_2003343595.1_18R03C01		9274736034	R03C01
EPH1_2003343596.1_18R01C01		9274736034	R01C01
EPH1_2003343607.1_59R02C01		9274736088	R02C01
EPH1_2003343608.1_19R06C02		9274736035	R06C02
EPH1_2003343619.1_59R01C01		9274736088	R01C01
EPH1_2003343620.1_56R05C02		9274736040	R05C02
EPH1_2003343631.1_125R06C01		9275884021	R06C01
EPH1_2003343632.1_125R03C01		9275884021	R03C01
EPH1_2003343643.1_18R02C01		9274736034	R02C01
EPH1_2003343644.1_125R02C01		9275884021	R02C01
EPH1_2003343655.1_125R05C01		9275884021	R05C01
EPH1_2003343656.1_125R01C01		9275884021	R01C01
EPH1_2003343667.1_125R04C01		9275884021	R04C01
EPH1_2003343668.1_19R05C02		9274736035	R05C02
EPH1_2003343679.1_56R06C02		9274736040	R06C02
EPH1_2003343680.1_56R04C02		9274736040	R04C02
EPH1_2003345229.1_59R03C02		9274736088	R03C02
EPH1_2003345230.1_59R06C01		9274736088	R06C01
EPH1_2003345231.1_59R04C01		9274736088	R04C01
EPH1_2003345243.1_172R05C01		9273354139	R05C01
EPH1_2003345244.1_204R03C02		9275884087	R03C02
EPH1_2003345253.1_59R02C02		9274736088	R02C02
EPH1_2003345254.1_59R05C01		9274736088	R05C01
EPH1_2003345256.1_59R03C01		9274736088	R03C01
EPH1_2003345267.1_125R02C02		9275884021	R02C02
EPH1_2003345268.1_172R03C01		9273354139	R03C01
EPH1_2003345277.1_59R01C02		9274736088	R01C02
EPH1_2003345278.1_125R03C02		9275884021	R03C02
EPH1_2003345279.1_172R04C01		9273354139	R04C01
EPH1_2003345291.1_18R05C01		9274736034	R05C01
EPH1_2003345292.1_125R01C02		9275884021	R01C02
EPH1_2003345301.1_18R06C01		9274736034	R06C01
EPH1_2003345304.1_18R04C01		9274736034	R04C01
EPH1_2003347719.1_66R04C01		9275879153	R04C01
EPH1_2003347720.1_66R02C01		9275879153	R02C01
EPH1_2003347721.1_13R04C01		9271670113	R04C01
EPH1_2003347722.1_13R02C01		9271670113	R02C01
EPH1_2003347729.1_119R03C01		9275885161	R03C01
EPH1_2003347730.1_154R02C02		9275883110	R02C02
EPH1_2003347731.1_154R06C01		9275883110	R06C01
EPH1_2003347732.1_154R03C01		9275883110	R03C01
EPH1_2003347733.1_13R03C01		9271670113	R03C01
EPH1_2003347743.1_154R05C01		9275883110	R05C01
EPH1_2003347744.1_154R02C01		9275883110	R02C01
EPH1_2003347745.1_63R05C02		9275409144	R05C02
EPH1_2003347746.1_151R03C02		9275882142	R03C02
EPH1_2003347753.1_119R02C01		9275885161	R02C01
EPH1_2003347754.1_194R03C02		9273354135	R03C02
EPH1_2003347755.1_13R05C01		9271670113	R05C01
EPH1_2003347756.1_118R04C02		9275885158	R04C02
EPH1_2003347766.1_66R05C01		9275879153	R05C01
EPH1_2003347767.1_118R05C02		9275885158	R05C02
EPH1_2003347768.1_66R01C01		9275879153	R01C01
EPH1_2003347769.1_118R02C02		9275885158	R02C02
EPH1_2003347770.1_183R06C01		9274735128	R06C01
EPH1_2003347777.1_119R01C01		9275885161	R01C01
EPH1_2003347778.1_154R01C02		9275883110	R01C02
EPH1_2003347779.1_154R04C01		9275883110	R04C01
EPH1_2003347780.1_154R01C01		9275883110	R01C01
EPH1_2003347789.1_154R04C02		9275883110	R04C02
EPH1_2003347791.1_66R03C01		9275879153	R03C01
EPH1_2003347792.1_118R03C02		9275885158	R03C02
EPH1_2003347793.1_151R06C02		9275882142	R06C02
EPH1_2003347794.1_118R01C02		9275885158	R01C02
EPH1_2003347801.1_154R03C02		9275883110	R03C02
EPH1_2003347802.1_118R06C02		9275885158	R06C02
EPH1_2003347802.1_119R05C02		9275885161	R05C02
EPH1_2003347803.1_194R02C02		9273354135	R02C02
EPH1_2003347804.1_63R06C02		9275409144	R06C02
EPH1_2003347809.1_19R04C02		9274736035	R04C02
EPH1_2003347810.1_56R03C02		9274736040	R03C02
EPH1_2003347811.1_56R02C02		9274736040	R02C02
EPH1_2003347821.1_19R03C02		9274736035	R03C02
EPH1_2003347822.1_19R04C01		9274736035	R04C01
EPH1_2003347833.1_172R02C01		9273354139	R02C01
EPH1_2003347834.1_124R06C02		9275884020	R06C02
EPH1_2003347845.1_19R02C02		9274736035	R02C02
EPH1_2003347846.1_172R01C01		9273354139	R01C01
EPH1_2003347857.1_19R01C02		9274736035	R01C02
EPH1_2003347858.1_19R03C01		9274736035	R03C01
EPH1_2003347869.1_19R06C01		9274736035	R06C01
EPH1_2003347870.1_19R02C01		9274736035	R02C01
EPH1_2003347881.1_19R05C01		9274736035	R05C01
EPH1_2003347882.1_19R01C01		9274736035	R01C01
EPH1_2003347893.1_60R03C02		9274736122	R03C02
EPH1_2003347894.1_15R06C02		9274735136	R06C02
EPH1_2003348198.1_189R02C01		9275883134	R02C01
EPH1_2003348209.1_81R05C02		9274736117	R05C02
EPH1_2003348220.1_84R01C01		9275877008	R01C01
EPH1_2003348221.1_81R04C02		9274736117	R04C02
EPH1_2003348222.1_81R02C02		9274736117	R02C02
EPH1_2003348233.1_81R03C02		9274736117	R03C02
EPH1_2003348234.1_189R01C01		9275883134	R01C01
EPH1_2003348245.1_189R04C01		9275883134	R04C01
EPH1_2003348246.1_136R06C02		9275885011	R06C02
EPH1_2003348255.1_141R02C01		9275885081	R02C01
EPH1_2003348257.1_205R03C02		9275884098	R03C02
EPH1_2003348258.1_81R01C02		9274736117	R01C02
EPH1_2003348269.1_189R03C01		9275883134	R03C01
EPH1_2003348270.1_81R06C01		9274736117	R06C01
EPH1_2003348280.1_81R06C02		9274736117	R06C02
EPH1_2003348281.1_141R01C01		9275885081	R01C01
EPH1_2003348287.1_186R06C02		9275883066	R06C02
EPH1_2003348288.1_38R04C01		9274736133	R04C01
EPH1_2003348295.1_138R05C01		9275885022	R05C01
EPH1_2003348296.1_200R04C02		9275879131	R04C02
EPH1_2003348296.1_205R02C02		9275884098	R02C02
EPH1_2003348298.1_49R01C02		9275884084	R01C02
EPH1_2003348299.1_49R05C01		9275884084	R05C01
EPH1_2003348300.1_87R04C01		9275879047	R04C01
EPH1_2003348308.1_87R01C02		9275879047	R01C02
EPH1_2003348311.1_49R04C01		9275884084	R04C01
EPH1_2003348312.1_49R01C01		9275884084	R01C01
EPH1_2003348319.1_138R04C01		9275885022	R04C01
EPH1_2003348323.1_49R03C01		9275884084	R03C01
EPH1_2003348324.1_37R06C02		9274736121	R06C02
EPH1_2003348324.1_49R05C02		9275884084	R05C02
EPH1_2003348335.1_49R02C01		9275884084	R02C01
EPH1_2003348336.1_37R05C02		9274736121	R05C02
EPH1_2003348343.1_87R03C02		9275879047	R03C02
EPH1_2003348344.1_87R06C01		9275879047	R06C01
EPH1_2003348348.1_87R03C01		9275879047	R03C01
EPH1_2003348353.1_138R06C01		9275885022	R06C01
EPH1_2003348354.1_49R06C02		9275884084	R06C02
EPH1_2003348359.1_87R05C01		9275879047	R05C01
EPH1_2003348360.1_37R04C02		9274736121	R04C02
EPH1_2003348367.1_87R02C02		9275879047	R02C02
EPH1_2003348371.1_183R02C02		9274735128	R02C02
EPH1_2003348372.1_87R02C01		9275879047	R02C01
EPH1_2003348377.1_50R01C01		9275884091	R01C01
EPH1_2003348378.1_49R03C02		9275884084	R03C02
EPH1_2003348379.1_49R02C02		9275884084	R02C02
EPH1_2003348382.1_49R06C01		9275884084	R06C01
EPH1_2003348384.1_24R03C02		9274736055	R03C02
EPH1_2003350113.1_69R06C02		9275884155	R06C02
EPH1_2003350114.1_196R02C02		9274735060	R02C02
EPH1_2003350115.1_69R02C02		9275884155	R02C02
EPH1_2003350116.1_163R04C01		9275884012	R04C01
EPH1_2003350121.1_99R02C01		9274736138	R02C01
EPH1_2003350122.1_105R06C02		9275884065	R06C02
EPH1_2003350123.1_196R01C01		9274735060	R01C01
EPH1_2003350124.1_148R02C02		9275882010	R02C02
EPH1_2003350125.1_99R03C02		9274736138	R03C02
EPH1_2003350126.1_99R06C01		9274736138	R06C01
EPH1_2003350133.1_163R03C01		9275884012	R03C01
EPH1_2003350134.1_105R05C02		9275884065	R05C02
EPH1_2003350137.1_99R02C02		9274736138	R02C02
EPH1_2003350138.1_163R02C02		9275884012	R02C02
EPH1_2003350139.1_163R06C01		9275884012	R06C01
EPH1_2003350140.1_11R01C01		9271670074	R01C01
EPH1_2003350145.1_69R05C01		9275884155	R05C01
EPH1_2003350146.1_196R03C01		9274735060	R03C01
EPH1_2003350147.1_105R04C02		9275884065	R04C02
EPH1_2003350148.1_69R04C01		9275884155	R04C01
EPH1_2003350149.1_69R05C02		9275884155	R05C02
EPH1_2003350150.1_69R03C02		9275884155	R03C02
EPH1_2003350152.1_99R05C01		9274736138	R05C01
EPH1_2003350157.1_163R02C01		9275884012	R02C01
EPH1_2003350158.1_163R01C01		9275884012	R01C01
EPH1_2003350161.1_69R04C02		9275884155	R04C02
EPH1_2003350162.1_196R01C02		9274735060	R01C02
EPH1_2003350163.1_69R01C02		9275884155	R01C02
EPH1_2003350164.1_99R04C01		9274736138	R04C01
EPH1_2003350171.1_105R03C02		9275884065	R03C02
EPH1_2003350172.1_210R03C02		9275883151	R03C02
EPH1_2003350173.1_11R03C01		9271670074	R03C01
EPH1_2003350174.1_163R01C02		9275884012	R01C02
EPH1_2003350175.1_163R05C01		9275884012	R05C01
EPH1_2003350181.1_196R04C01		9274735060	R04C01
EPH1_2003350182.1_196R02C01		9274735060	R02C01
EPH1_2003350184.1_69R03C01		9275884155	R03C01
EPH1_2003350185.1_99R01C02		9274736138	R01C02
EPH1_2003350186.1_11R02C01		9271670074	R02C01
EPH1_2003350187.1_196R05C01		9274735060	R05C01
EPH1_2003350188.1_69R06C01		9275884155	R06C01
EPH1_2003350193.1_99R01C01		9274736138	R01C01
EPH1_2003350194.1_148R06C02		9275882010	R06C02
EPH1_2003350195.1_148R03C02		9275882010	R03C02
EPH1_2003350197.1_24R01C02		9274736055	R01C02
EPH1_2003350198.1_196R06C01		9274735060	R06C01
EPH1_2003350204.1_99R03C01		9274736138	R03C01
EPH1_2003350207.1_105R02C02		9275884065	R02C02
EPH1_2003350208.1_105R01C02		9275884065	R01C02
EPH1_2003351569.1_112R05C01		9275885109	R05C01
EPH1_2003351570.1_206R06C02		9275884136	R06C02
EPH1_2003351582.1_185R04C01		9275878125	R04C01
EPH1_2003351593.1_9R06C01		9270018233	R06C01
EPH1_2003351594.1_9R05C01		9270018233	R05C01
EPH1_2003351605.1_55R01C01		9274735138	R01C01
EPH1_2003351606.1_185R03C01		9275878125	R03C01
EPH1_2003351617.1_61R06C02		9274736123	R06C02
EPH1_2003351618.1_61R03C02		9274736123	R03C02
EPH1_2003351629.1_112R04C01		9275885109	R04C01
EPH1_2003351630.1_9R04C01		9270018233	R04C01
EPH1_2003351639.1_185R05C01		9275878125	R05C01
EPH1_2003351641.1_112R03C01		9275885109	R03C01
EPH1_2003351642.1_9R03C01		9270018233	R03C01
EPH1_2003352041.1_171R05C01		9273354122	R05C01
EPH1_2003352042.1_26R04C02		9274736092	R04C02
EPH1_2003352051.1_80R04C02		9274736091	R04C02
EPH1_2003352054.1_26R03C02		9274736092	R03C02
EPH1_2003352065.1_170R04C01		9273354105	R04C01
EPH1_2003352066.1_92R04C02		9275885018	R04C02
EPH1_2003352068.1_26R06C01		9274736092	R06C01
EPH1_2003352076.1_41R06C01		9275844157	R06C01
EPH1_2003352077.1_208R01C01		9275885039	R01C01
EPH1_2003352078.1_92R03C02		9275885018	R03C02
EPH1_2003352089.1_170R03C01		9273354105	R03C01
EPH1_2003352090.1_26R02C02		9274736092	R02C02
EPH1_2003352091.1_26R01C02		9274736092	R01C02
EPH1_2003352092.1_92R02C02		9275885018	R02C02
EPH1_2003352099.1_142R03C02		9275885083	R03C02
EPH1_2003352100.1_41R05C01		9275844157	R05C01
EPH1_2003352102.1_139R03C01		9275885036	R03C01
EPH1_2003352111.1_41R02C02		9275844157	R02C02
EPH1_2003352112.1_213R03C02		9275884024	R03C02
EPH1_2003352113.1_26R06C02		9274736092	R06C02
EPH1_2003352114.1_139R02C01		9275885036	R02C01
EPH1_2003352123.1_41R01C02		9275844157	R01C02
EPH1_2003352124.1_92R05C02		9275885018	R05C02
EPH1_2003352125.1_26R05C02		9274736092	R05C02
EPH1_2003352133.1_217R02C01		9275884107	R02C01
EPH1_2003352134.1_7R04C02		9270009093	R04C02
EPH1_2003352143.1_217R03C01		9275884107	R03C01
EPH1_2003352144.1_101R05C01		9275882004	R05C01
EPH1_2003352157.1_165R06C01		9275884054	R06C01
EPH1_2003352167.1_101R02C02		9275882004	R02C02
EPH1_2003352168.1_101R04C01		9275882004	R04C01
EPH1_2003352191.1_194R01C01		9273354135	R01C01
EPH1_2003352203.1_101R01C02		9275882004	R01C02
EPH1_2003352215.1_101R06C01		9275882004	R06C01
EPH1_2003352216.1_195R06C02		9274735057	R06C02
EPH1_2003352438.1_7R01C02		9270009093	R01C02
EPH1_2003352451.1_146R04C02		9275879003	R04C02
EPH1_2003352461.1_113R05C01		9275885111	R05C01
EPH1_2003352462.1_214R06C01		9275884053	R06C01
EPH1_2003352463.1_159R05C01		9275883146	R05C01
EPH1_2003352464.1_199R03C01		9274735119	R03C01
EPH1_2003352485.1_113R04C01		9275885111	R04C01
EPH1_2003352486.1_7R06C01		9270009093	R06C01
EPH1_2003352511.1_199R04C01		9274735119	R04C01
EPH1_2003352907.1_18R06C02		9274736034	R06C02
EPH1_2003352908.1_18R03C02		9274736034	R03C02
EPH1_2003352915.1_38R03C01		9274736133	R03C01
EPH1_2003352916.1_24R03C01		9274736055	R03C01
EPH1_2003352919.1_60R03C01		9274736122	R03C01
EPH1_2003352920.1_18R02C02		9274736034	R02C02
EPH1_2003352931.1_18R05C02		9274736034	R05C02
EPH1_2003352932.1_172R06C02		9273354139	R06C02
EPH1_2003352939.1_81R05C01		9274736117	R05C01
EPH1_2003352940.1_132R05C01		9275884139	R05C01
EPH1_2003352955.1_60R02C01		9274736122	R02C01
EPH1_2003352963.1_183R01C01		9274735128	R01C01
EPH1_2003352964.1_24R02C01		9274736055	R02C01
EPH1_2003352979.1_18R04C02		9274736034	R04C02
EPH1_2003352980.1_60R01C01		9274736122	R01C01
EPH1_2003352989.1_132R04C01		9275884139	R04C01
EPH1_2003352990.1_24R01C01		9274736055	R01C01
EPH1_2003352999.1_116R02C01		9275885156	R02C01
EPH1_2003353000.1_110R04C02		9275885031	R04C02
EPH1_2003353011.1_200R04C01		9275879131	R04C01
EPH1_2003353012.1_110R03C02		9275885031	R03C02
EPH1_2003353023.1_7R01C01		9270009093	R01C01
EPH1_2003353024.1_110R02C02		9275885031	R02C02
EPH1_2003353035.1_116R01C01		9275885156	R01C01
EPH1_2003353036.1_110R01C02		9275885031	R01C02
EPH1_2003353047.1_214R04C01		9275884053	R04C01
EPH1_2003353048.1_200R03C01		9275879131	R03C01
EPH1_2003353059.1_214R03C01		9275884053	R03C01
EPH1_2003353060.1_214R02C01		9275884053	R02C01
EPH1_2003353071.1_110R06C02		9275885031	R06C02
EPH1_2003353072.1_155R01C02		9275883122	R01C02
EPH1_2003353083.1_110R05C02		9275885031	R05C02
EPH1_2003359627.1_129R04C01		9275884112	R04C01
EPH1_2003359649.1_129R05C01		9275884112	R05C01
EPH1_2003359651.1_129R03C01		9275884112	R03C01
EPH1_2003359652.1_25R01C02		9274736075	R01C02
EPH1_2003359659.1_129R06C01		9275884112	R06C01
EPH1_2003359663.1_129R02C01		9275884112	R02C01
EPH1_2003359674.1_25R03C02		9274736075	R03C02
EPH1_2003359682.1_129R01C02		9275884112	R01C02
EPH1_2003359699.1_57R06C02		9274736048	R06C02
EPH1_2003359699.1_89R05C02		9275882028	R05C02
EPH1_2003359700.1_211R04C01		9275884014	R04C01
EPH1_2003359705.1_25R04C02		9274736075	R04C02
EPH1_2003359707.1_89R01C01		9275882028	R01C01
EPH1_2003359710.1_25R02C02		9274736075	R02C02
EPH1_2003360249.1_28R02C01		9274736139	R02C01
EPH1_2003360250.1_134R05C01		9275884158	R05C01
EPH1_2003392371.1_46R02C01		9275879160	R02C01
EPH1_2003392419.1_145R01C01		9275885155	R01C01
EPH1_2003392420.1_134R06C02		9275884158	R06C02
EPH1_2003392443.1_46R01C01		9275879160	R01C01
EPH1_2003392444.1_90R02C02		9275883130	R02C02
EPH1_2003403873.1_101R06C02		9275882004	R06C02
EPH1_2003403874.1_101R04C02		9275882004	R04C02
EPH1_2003403875.1_194R02C01		9273354135	R02C01
EPH1_2003403876.1_41R02C01		9275844157	R02C01
EPH1_2003403878.1_42R06C02		9275844160	R06C02
EPH1_2003403885.1_168R02C02		9275884075	R02C02
EPH1_2003403886.1_168R04C01		9275884075	R04C01
EPH1_2003403887.1_63R02C01		9275409144	R02C01
EPH1_2003403888.1_80R03C02		9274736091	R03C02
EPH1_2003403889.1_142R02C02		9275885083	R02C02
EPH1_2003403897.1_217R05C01		9275884107	R05C01
EPH1_2003403898.1_168R03C01		9275884075	R03C01
EPH1_2003403899.1_7R05C02		9270009093	R05C02
EPH1_2003403900.1_80R02C02		9274736091	R02C02
EPH1_2003403901.1_41R01C01		9275844157	R01C01
EPH1_2003403909.1_194R03C01		9273354135	R03C01
EPH1_2003403910.1_217R04C01		9275884107	R04C01
EPH1_2003403911.1_165R05C02		9275884054	R05C02
EPH1_2003403921.1_63R03C01		9275409144	R03C01
EPH1_2003403922.1_132R06C02		9275884139	R06C02
EPH1_2003403923.1_41R04C01		9275844157	R04C01
EPH1_2003403924.1_173R05C01		9273354164	R05C01
EPH1_2003403926.1_42R05C02		9275844160	R05C02
EPH1_2003403933.1_101R05C02		9275882004	R05C02
EPH1_2003403934.1_168R01C01		9275884075	R01C01
EPH1_2003403945.1_168R06C01		9275884075	R06C01
EPH1_2003403946.1_165R06C02		9275884054	R06C02
EPH1_2003403947.1_41R03C01		9275844157	R03C01
EPH1_2003403948.1_80R01C02		9274736091	R01C02
EPH1_2003403950.1_80R06C01		9274736091	R06C01
EPH1_2003403957.1_168R05C01		9275884075	R05C01
EPH1_2003403958.1_101R03C02		9275882004	R03C02
EPH1_2003459847.1_53R06C02		9275885094	R06C02
EPH1_2003459848.1_53R03C02		9275885094	R03C02
EPH1_2003459849.1_53R05C01		9275885094	R05C01
EPH1_2003459850.1_53R03C01		9275885094	R03C01
EPH1_2003459859.1_141R06C01		9275885081	R06C01
EPH1_2003459860.1_205R04C02		9275884098	R04C02
EPH1_2003459871.1_84R05C02		9275877008	R05C02
EPH1_2003459872.1_53R02C02		9275885094	R02C02
EPH1_2003459873.1_53R04C01		9275885094	R04C01
EPH1_2003459874.1_53R02C01		9275885094	R02C01
EPH1_2003459884.1_53R01C02		9275885094	R01C02
EPH1_2003459895.1_53R05C02		9275885094	R05C02
EPH1_2003459896.1_84R03C02		9275877008	R03C02
EPH1_2003459897.1_84R01C02		9275877008	R01C02
EPH1_2003459907.1_53R04C02		9275885094	R04C02
EPH1_2003459908.1_84R02C02		9275877008	R02C02
EPH1_2003459919.1_84R04C02		9275877008	R04C02
EPH1_2003459920.1_53R06C01		9275885094	R06C01
EPH1_2003459931.1_141R05C01		9275885081	R05C01
EPH1_2003459932.1_60R04C01		9274736122	R04C01
EPH1_2003540389.1_130R01C01		9275884127	R01C01
EPH1_2003540390.1_51R03C01		9275884119	R03C01
EPH1_2003540393.1_131R04C01		9275884128	R04C01
EPH1_2003540399.1_76R01C01		9274736030	R01C01
EPH1_2003540400.1_51R02C02		9275884119	R02C02
EPH1_2003540401.1_51R05C01		9275884119	R05C01
EPH1_2003540402.1_141R06C02		9275885081	R06C02
EPH1_2003540405.1_205R02C01		9275884098	R02C01
EPH1_2003540412.1_82R03C02		9274736135	R03C02
EPH1_2003540413.1_82R02C02		9274736135	R02C02
EPH1_2003540421.1_51R04C02		9275884119	R04C02
EPH1_2003540423.1_82R06C02		9274736135	R06C02
EPH1_2003540424.1_51R01C02		9275884119	R01C02
EPH1_2003540425.1_189R05C02		9275883134	R05C02
EPH1_2003540426.1_51R02C01		9275884119	R02C01
EPH1_2003540431.1_20R04C01		9274736036	R04C01
EPH1_2003540435.1_82R05C02		9274736135	R05C02
EPH1_2003540436.1_189R06C02		9275883134	R06C02
EPH1_2003540437.1_82R01C02		9274736135	R01C02
EPH1_2003540438.1_184R02C02		9275878124	R02C02
EPH1_2003540445.1_51R03C02		9275884119	R03C02
EPH1_2003540447.1_130R04C01		9275884127	R04C01
EPH1_2003540448.1_130R02C01		9275884127	R02C01
EPH1_2003540449.1_82R06C01		9274736135	R06C01
EPH1_2003540459.1_82R04C02		9274736135	R04C02
EPH1_2003540461.1_51R04C01		9275884119	R04C01
EPH1_2003540462.1_131R05C01		9275884128	R05C01
EPH1_2003540468.1_184R01C02		9275878124	R01C02
EPH1_2003540471.1_130R03C01		9275884127	R03C01
EPH1_2003540472.1_51R06C01		9275884119	R06C01
EPH1_2003540481.1_192R06C02		9275884033	R06C02
EPH1_2003540482.1_22R04C02		9274736047	R04C02
EPH1_2003540483.1_74R04C02		9274735153	R04C02
EPH1_2003540484.1_22R03C02		9274736047	R03C02
EPH1_2003540485.1_192R04C02		9275884033	R04C02
EPH1_2003540486.1_211R05C02		9275884014	R05C02
EPH1_2003540488.1_192R06C01		9275884033	R06C01
EPH1_2003540491.1_22R03C01		9274736047	R03C01
EPH1_2003540492.1_74R03C01		9274735153	R03C01
EPH1_2003540493.1_134R01C01		9275884158	R01C01
EPH1_2003540498.1_22R05C01		9274736047	R05C01
EPH1_2003540499.1_192R02C02		9275884033	R02C02
EPH1_2003540503.1_22R02C01		9274736047	R02C01
EPH1_2003540504.1_192R05C01		9275884033	R05C01
EPH1_2003540508.1_22R02C02		9274736047	R02C02
EPH1_2003540516.1_22R01C01		9274736047	R01C01
EPH1_2003540517.1_74R05C02		9274735153	R05C02
EPH1_2003540522.1_192R03C02		9275884033	R03C02
EPH1_2003540523.1_74R02C02		9274735153	R02C02
EPH1_2003540524.1_74R01C02		9274735153	R01C02
EPH1_2003540525.1_74R05C01		9274735153	R05C01
EPH1_2003540528.1_192R04C01		9275884033	R04C01
EPH1_2003540531.1_192R05C02		9275884033	R05C02
EPH1_2003540534.1_211R04C02		9275884014	R04C02
EPH1_2003540536.1_74R06C01		9274735153	R06C01
EPH1_2003540537.1_211R03C02		9275884014	R03C02
EPH1_2003540538.1_135R02C02		9275885005	R02C02
EPH1_2003540543.1_74R03C02		9274735153	R03C02
EPH1_2003540545.1_22R01C02		9274736047	R01C02
EPH1_2003540546.1_135R04C02		9275885005	R04C02
EPH1_2003540547.1_192R01C02		9275884033	R01C02
EPH1_2003540548.1_135R03C02		9275885005	R03C02
EPH1_2003540550.1_22R04C01		9274736047	R04C01
EPH1_2003540557.1_135R05C02		9275885005	R05C02
EPH1_2003540563.1_74R04C01		9274735153	R04C01
EPH1_2003540568.1_135R06C02		9275885005	R06C02
EPH1_2003540569.1_22R06C01		9274736047	R06C01
EPH1_2003555464.1_159R03C02		9275883146	R03C02
